locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDBKNKLP_01378	CDS	1224	lutA_1			Lactate utilization protein A
IDBKNKLP_01379	CDS	1053				hypothetical protein
IDBKNKLP_01380	CDS	1500		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
IDBKNKLP_01381	CDS	765	glcC		COG2186	Glc operon transcriptional activator
IDBKNKLP_01382	CDS	1143	yghO			Protein YghO
IDBKNKLP_01383	CDS	1689		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
IDBKNKLP_01384	CDS	915	oleD_2	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
IDBKNKLP_01385	CDS	249	acpP_1			Acyl carrier protein
IDBKNKLP_01386	CDS	1173	bioF_2	2.3.1.47		8-amino-7-oxononanoate synthase
IDBKNKLP_01387	CDS	1080	lptG_2		COG0795	Lipopolysaccharide export system permease protein LptG
IDBKNKLP_01388	CDS	1071				hypothetical protein
IDBKNKLP_01389	CDS	561	ytfJ_2		COG3054	putative protein YtfJ
IDBKNKLP_01390	CDS	825				hypothetical protein
IDBKNKLP_01391	CDS	1350				hypothetical protein
IDBKNKLP_01392	CDS	759				hypothetical protein
IDBKNKLP_01393	CDS	699				hypothetical protein
IDBKNKLP_01394	CDS	693	tmk_1	2.7.4.9		Thymidylate kinase
IDBKNKLP_01395	CDS	1500	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
IDBKNKLP_01396	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
IDBKNKLP_01397	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
IDBKNKLP_01398	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
IDBKNKLP_01399	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
IDBKNKLP_01400	CDS	489	hybE			Hydrogenase-2 operon protein HybE
IDBKNKLP_01401	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
IDBKNKLP_01402	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
IDBKNKLP_01403	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
IDBKNKLP_01404	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
IDBKNKLP_01405	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
IDBKNKLP_01406	CDS	288				hypothetical protein
IDBKNKLP_01407	CDS	888				hypothetical protein
IDBKNKLP_01408	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
IDBKNKLP_01409	CDS	495				hypothetical protein
IDBKNKLP_01410	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
IDBKNKLP_01411	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
IDBKNKLP_01412	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
IDBKNKLP_01413	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
IDBKNKLP_01414	CDS	660	yghB		COG0586	Inner membrane protein YghB
IDBKNKLP_01415	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
IDBKNKLP_01416	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
IDBKNKLP_01417	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
IDBKNKLP_01418	CDS	927				hypothetical protein
IDBKNKLP_01419	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
IDBKNKLP_01420	CDS	2220				hypothetical protein
IDBKNKLP_01421	CDS	1413	ftsP		COG2132	Cell division protein FtsP
IDBKNKLP_01422	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
IDBKNKLP_01423	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
IDBKNKLP_01424	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
IDBKNKLP_01425	CDS	396	mqsA		COG1396	Antitoxin MqsA
IDBKNKLP_01426	CDS	297	mqsR	3.1.-.-		mRNA interferase toxin MqsR
IDBKNKLP_01427	CDS	483	sbmC_2			DNA gyrase inhibitor
IDBKNKLP_01428	CDS	393	ygiW_1		COG3111	Protein YgiW
IDBKNKLP_01429	CDS	660	qseB			Transcriptional regulatory protein QseB
IDBKNKLP_01430	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
IDBKNKLP_01431	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
IDBKNKLP_01432	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
IDBKNKLP_01433	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
IDBKNKLP_01434	CDS	582				hypothetical protein
IDBKNKLP_01435	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
IDBKNKLP_01436	CDS	423				hypothetical protein
IDBKNKLP_01437	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
IDBKNKLP_01438	CDS	1482	tolC		COG1538	Outer membrane protein TolC
IDBKNKLP_01439	CDS	672				hypothetical protein
IDBKNKLP_01440	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
IDBKNKLP_01441	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
IDBKNKLP_01442	CDS	774	zupT		COG0428	Zinc transporter ZupT
IDBKNKLP_01443	CDS	171	yqiD			Protein YqiD
IDBKNKLP_01444	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
IDBKNKLP_01445	CDS	291	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
IDBKNKLP_01446	CDS	552	ybgD_1			putative fimbrial-like protein YbgD
IDBKNKLP_01447	CDS	2514	papC_2		COG3188	Outer membrane usher protein PapC
IDBKNKLP_01448	CDS	750	papD_1		COG3121	Chaperone protein PapD
IDBKNKLP_01449	CDS	1065				hypothetical protein
IDBKNKLP_01450	CDS	201	glgS			Surface composition regulator
IDBKNKLP_01451	CDS	630	yqiJ			Inner membrane protein YqiJ
IDBKNKLP_01452	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
IDBKNKLP_01453	CDS	1434	hldE		COG2870	Bifunctional protein HldE
IDBKNKLP_01454	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
IDBKNKLP_01455	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
IDBKNKLP_01456	CDS	621				hypothetical protein
IDBKNKLP_01457	CDS	1239	cca		COG0617	Multifunctional CCA protein
IDBKNKLP_01458	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
IDBKNKLP_01459	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IDBKNKLP_01460	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
IDBKNKLP_01461	CDS	933	dmlR_2			HTH-type transcriptional regulator DmlR
IDBKNKLP_01462	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
IDBKNKLP_01463	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
IDBKNKLP_01464	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
IDBKNKLP_01465	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
IDBKNKLP_01466	CDS	216	rpsU		COG0828	30S ribosomal protein S21
IDBKNKLP_01467	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
IDBKNKLP_01468	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
IDBKNKLP_01469	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
IDBKNKLP_01470	tRNA	76				tRNA-Met(cat)
IDBKNKLP_01471	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
IDBKNKLP_01472	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
IDBKNKLP_01473	CDS	1521	aer		COG0840	Aerotaxis receptor
IDBKNKLP_01474	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
IDBKNKLP_01475	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
IDBKNKLP_01476	CDS	984	melR_2		COG1609	HTH-type transcriptional repressor MelR
IDBKNKLP_01477	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
IDBKNKLP_01478	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
IDBKNKLP_01479	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
IDBKNKLP_01480	CDS	1071				hypothetical protein
IDBKNKLP_01481	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
IDBKNKLP_01482	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
IDBKNKLP_01483	CDS	417	higA		COG5499	Antitoxin HigA
IDBKNKLP_01484	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
IDBKNKLP_01485	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
IDBKNKLP_01486	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
IDBKNKLP_01487	CDS	693				hypothetical protein
IDBKNKLP_01488	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
IDBKNKLP_01489	CDS	966	alx		COG0861	Putative membrane-bound redox modulator Alx
IDBKNKLP_01490	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
IDBKNKLP_01491	CDS	552	ygjV			Inner membrane protein YgjV
IDBKNKLP_01492	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
IDBKNKLP_01493	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
IDBKNKLP_01494	CDS	1299	exuT_2			Hexuronate transporter
IDBKNKLP_01495	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
IDBKNKLP_01496	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
IDBKNKLP_01497	CDS	384	mzrA			Modulator protein MzrA
IDBKNKLP_01498	CDS	369	yqjC			Protein YqjC
IDBKNKLP_01499	CDS	306	yqjD		COG4575	putative protein YqjD
IDBKNKLP_01500	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
IDBKNKLP_01501	CDS	300				hypothetical protein
IDBKNKLP_01502	CDS	393	yqjF		COG2259	Inner membrane protein YqjF
IDBKNKLP_01503	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
IDBKNKLP_01504	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
IDBKNKLP_01505	CDS	357	yhaI		COG3152	Inner membrane protein YhaI
IDBKNKLP_01506	CDS	897	yhaJ_2			HTH-type transcriptional regulator YhaJ
IDBKNKLP_01507	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
IDBKNKLP_01508	CDS	165				hypothetical protein
IDBKNKLP_01509	CDS	1311				hypothetical protein
IDBKNKLP_01510	CDS	1332	dlsT		COG0814	putative serine transporter
IDBKNKLP_01511	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
IDBKNKLP_01512	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
IDBKNKLP_01513	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
IDBKNKLP_01514	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
IDBKNKLP_01515	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
IDBKNKLP_01516	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
IDBKNKLP_01517	CDS	939	tsaR_1			HTH-type transcriptional regulator TsaR
IDBKNKLP_01518	CDS	540				hypothetical protein
IDBKNKLP_01519	CDS	1104				hypothetical protein
IDBKNKLP_01520	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
IDBKNKLP_01521	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IDBKNKLP_01522	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
IDBKNKLP_01523	CDS	1335	garP			putative galactarate transporter
IDBKNKLP_01524	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
IDBKNKLP_01525	CDS	405	prlF		COG2002	Antitoxin PrlF
IDBKNKLP_01526	CDS	303	yhaV	3.1.-.-		Ribonuclease toxin YhaV
IDBKNKLP_01527	CDS	810	srlR_2		COG1349	Glucitol operon repressor
IDBKNKLP_01528	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
IDBKNKLP_01529	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
IDBKNKLP_01530	CDS	780	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
IDBKNKLP_01531	CDS	879	manZ_2		COG3716	PTS system mannose-specific EIID component
IDBKNKLP_01532	CDS	435	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
IDBKNKLP_01533	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
IDBKNKLP_01534	CDS	1155	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
IDBKNKLP_01535	CDS	861	kbaY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
IDBKNKLP_01536	CDS	477	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
IDBKNKLP_01537	CDS	804	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
IDBKNKLP_01538	CDS	792	manZ_3		COG3716	PTS system mannose-specific EIID component
IDBKNKLP_01539	CDS	702	nagB_1	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
IDBKNKLP_01540	CDS	585	yraH			putative fimbrial-like protein YraH
IDBKNKLP_01541	CDS	696	yraI			putative fimbrial chaperone YraI
IDBKNKLP_01542	CDS	2517	yraJ		COG3188	Outer membrane usher protein YraJ
IDBKNKLP_01543	CDS	1092	yraK			putative fimbrial-like protein YraK
IDBKNKLP_01544	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
IDBKNKLP_01545	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
IDBKNKLP_01546	CDS	396				hypothetical protein
IDBKNKLP_01547	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
IDBKNKLP_01548	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
IDBKNKLP_01549	CDS	1041				hypothetical protein
IDBKNKLP_01550	CDS	636				hypothetical protein
IDBKNKLP_01551	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
IDBKNKLP_01552	CDS	444				hypothetical protein
IDBKNKLP_01553	CDS	312				hypothetical protein
IDBKNKLP_01554	CDS	504				hypothetical protein
IDBKNKLP_01555	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
IDBKNKLP_01556	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
IDBKNKLP_01557	CDS	879				hypothetical protein
IDBKNKLP_01558	CDS	1008				hypothetical protein
IDBKNKLP_01559	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
IDBKNKLP_01560	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
IDBKNKLP_01561	CDS	885	nlpI		COG4785	Lipoprotein NlpI
IDBKNKLP_01562	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
IDBKNKLP_01563	CDS	270	rpsO		COG0184	30S ribosomal protein S15
IDBKNKLP_01564	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
IDBKNKLP_01565	CDS	402	rbfA		COG0858	30S ribosome-binding factor
IDBKNKLP_01566	CDS	2673	infB		COG0532	Translation initiation factor IF-2
IDBKNKLP_01567	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
IDBKNKLP_01568	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
IDBKNKLP_01569	tRNA	77				tRNA-Met(cat)
IDBKNKLP_01570	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
IDBKNKLP_01571	CDS	1626	yhbX	2.-.-.-	COG2194	Putative transferase YhbX
IDBKNKLP_01572	tRNA	87				tRNA-Leu(gag)
IDBKNKLP_01573	CDS	333	secG		COG1314	Protein-export membrane protein SecG
IDBKNKLP_01574	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IDBKNKLP_01575	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
IDBKNKLP_01576	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
IDBKNKLP_01577	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
IDBKNKLP_01578	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
IDBKNKLP_01579	CDS	477	greA		COG0782	Transcription elongation factor GreA
IDBKNKLP_01580	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
IDBKNKLP_01581	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
IDBKNKLP_01582	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
IDBKNKLP_01583	CDS	225	yeaR		COG3615	putative protein YeaR
IDBKNKLP_01584	CDS	183	yoaG			Protein YoaG
IDBKNKLP_01585	CDS	249				hypothetical protein
IDBKNKLP_01586	CDS	1026	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
IDBKNKLP_01587	CDS	255				hypothetical protein
IDBKNKLP_01588	CDS	348				hypothetical protein
IDBKNKLP_01589	CDS	1182	nimT		COG2807	2-nitroimidazole transporter
IDBKNKLP_01590	CDS	819	nimR			HTH-type transcriptional regulator NimR
IDBKNKLP_01591	CDS	447				hypothetical protein
IDBKNKLP_01592	CDS	504				hypothetical protein
IDBKNKLP_01593	CDS	1491	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
IDBKNKLP_01594	CDS	1476	cdgI	2.7.7.65	COG2199	putative diguanylate cyclase CdgI
IDBKNKLP_01595	CDS	1284				hypothetical protein
IDBKNKLP_01596	CDS	1806				hypothetical protein
IDBKNKLP_01597	CDS	747	mipA_1		COG3713	MltA-interacting protein
IDBKNKLP_01598	CDS	855	yvgN	1.1.1.-	COG0656	Glyoxal reductase
IDBKNKLP_01599	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
IDBKNKLP_01600	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
IDBKNKLP_01601	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
IDBKNKLP_01602	CDS	273				hypothetical protein
IDBKNKLP_01603	CDS	1077		1.1.1.301		D-arabitol-phosphate dehydrogenase
IDBKNKLP_01604	CDS	1380	ydjE_1			Inner membrane metabolite transport protein YdjE
IDBKNKLP_01605	CDS	1044	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
IDBKNKLP_01606	CDS	837	ydjI		COG0191	putative protein YdjI
IDBKNKLP_01607	CDS	948	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
IDBKNKLP_01608	CDS	981	ydjG	1.1.1.-	COG0667	NADH-specific methylglyoxal reductase
IDBKNKLP_01609	CDS	759	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
IDBKNKLP_01610	CDS	1359	ydjE_2			Inner membrane metabolite transport protein YdjE
IDBKNKLP_01611	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
IDBKNKLP_01612	CDS	1017	ansA	3.5.1.1	COG0252	L-asparaginase 1
IDBKNKLP_01613	CDS	1857	sppA	3.4.21.-	COG0616	Protease 4
IDBKNKLP_01614	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
IDBKNKLP_01615	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
IDBKNKLP_01616	CDS	1962	topB	5.6.2.1	COG0550	DNA topoisomerase 3
IDBKNKLP_01617	CDS	1041	ynjI			Inner membrane protein YnjI
IDBKNKLP_01618	CDS	1344	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IDBKNKLP_01619	CDS	273				hypothetical protein
IDBKNKLP_01620	CDS	408	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
IDBKNKLP_01621	CDS	621	ynjF		COG0558	Inner membrane protein YnjF
IDBKNKLP_01622	CDS	1308	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
IDBKNKLP_01623	CDS	654	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
IDBKNKLP_01624	CDS	1536	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
IDBKNKLP_01625	CDS	1167	ynjB		COG4134	Protein YnjB
IDBKNKLP_01626	CDS	549				hypothetical protein
IDBKNKLP_01627	CDS	708	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
IDBKNKLP_01628	CDS	618				hypothetical protein
IDBKNKLP_01629	CDS	711	ydjZ_2		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
IDBKNKLP_01630	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
IDBKNKLP_01631	CDS	1221	astC	2.6.1.81	COG4992	Succinylornithine transaminase
IDBKNKLP_01632	CDS	1035	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
IDBKNKLP_01633	CDS	1479	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
IDBKNKLP_01634	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
IDBKNKLP_01635	CDS	969	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
IDBKNKLP_01636	CDS	486	spy		COG3678	Periplasmic chaperone Spy
IDBKNKLP_01637	CDS	576	ves		COG3758	Protein Ves
IDBKNKLP_01638	CDS	888	cho	3.1.25.-	COG0322	Excinuclease cho
IDBKNKLP_01639	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
IDBKNKLP_01640	CDS	339	osmE			Osmotically-inducible putative lipoprotein OsmE
IDBKNKLP_01641	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
IDBKNKLP_01642	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
IDBKNKLP_01643	CDS	351	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
IDBKNKLP_01644	CDS	840	chbR			HTH-type transcriptional regulator ChbR
IDBKNKLP_01645	CDS	1353	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
IDBKNKLP_01646	CDS	750	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
IDBKNKLP_01647	CDS	2262	katE	1.11.1.6	COG0753	Catalase HPII
IDBKNKLP_01648	CDS	264	cedA			Cell division activator CedA
IDBKNKLP_01649	CDS	783				hypothetical protein
IDBKNKLP_01650	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
IDBKNKLP_01651	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
IDBKNKLP_01652	CDS	669	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
IDBKNKLP_01653	CDS	537				hypothetical protein
IDBKNKLP_01654	CDS	861		2.7.1.-	COG3001	putative ketoamine kinase
IDBKNKLP_01655	CDS	291				hypothetical protein
IDBKNKLP_01656	CDS	930	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
IDBKNKLP_01657	CDS	759				hypothetical protein
IDBKNKLP_01658	CDS	108	yniD			putative protein YniD
IDBKNKLP_01659	CDS	807				hypothetical protein
IDBKNKLP_01660	CDS	474				hypothetical protein
IDBKNKLP_01661	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IDBKNKLP_01662	CDS	435	infC		COG0290	Translation initiation factor IF-3
IDBKNKLP_01663	CDS	198	rpmI		COG0291	50S ribosomal protein L35
IDBKNKLP_01664	CDS	357	rplT		COG0292	50S ribosomal protein L20
IDBKNKLP_01665	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IDBKNKLP_01666	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IDBKNKLP_01667	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
IDBKNKLP_01668	CDS	981	btuC		COG4139	Vitamin B12 import system permease protein BtuC
IDBKNKLP_01669	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
IDBKNKLP_01670	CDS	750	btuD_2	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
IDBKNKLP_01671	CDS	465	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
IDBKNKLP_01672	CDS	258	ydiV_1		COG2200	Putative anti-FlhC(2)FlhD(4) factor YdiV
IDBKNKLP_01673	CDS	504	ydiV_2		COG2200	Putative anti-FlhC(2)FlhD(4) factor YdiV
IDBKNKLP_01674	CDS	1437	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
IDBKNKLP_01675	CDS	192	ydiE		COG4256	putative protein YdiE
IDBKNKLP_01676	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
IDBKNKLP_01677	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
IDBKNKLP_01678	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
IDBKNKLP_01679	CDS	1647	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
IDBKNKLP_01680	CDS	294	fixX_1		COG2440	Ferredoxin-like protein FixX
IDBKNKLP_01681	CDS	1290	dadA_1	1.4.99.-		D-amino acid dehydrogenase
IDBKNKLP_01682	CDS	939	fixB_1		COG2025	Protein FixB
IDBKNKLP_01683	CDS	765	fixA_1		COG2086	Protein FixA
IDBKNKLP_01684	CDS	177				hypothetical protein
IDBKNKLP_01685	CDS	912	rhaS_2			HTH-type transcriptional activator RhaS
IDBKNKLP_01686	CDS	1152	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
IDBKNKLP_01687	CDS	1596	ydiF_2	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
IDBKNKLP_01688	CDS	759	aroD	4.2.1.10		3-dehydroquinate dehydratase
IDBKNKLP_01689	CDS	867	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
IDBKNKLP_01690	CDS	1266	ydiN			Inner membrane transport protein YdiN
IDBKNKLP_01691	CDS	855	ydiM_1			Inner membrane transport protein YdiM
IDBKNKLP_01692	CDS	300	ydiM_2			Inner membrane transport protein YdiM
IDBKNKLP_01693	CDS	357				hypothetical protein
IDBKNKLP_01694	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
IDBKNKLP_01695	CDS	3057			COG0247	putative protein
