locus_tag	ftype	length_bp	gene	EC_number	COG	product
APGBGNDD_01841	CDS	1983	sarA_3		COG4166	Oligopeptide-binding protein SarA
APGBGNDD_01842	CDS	312				hypothetical protein
APGBGNDD_01843	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
APGBGNDD_01844	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
APGBGNDD_01845	CDS	594	rfbC	5.1.3.-		Protein RmlC 
APGBGNDD_01846	CDS	870	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
APGBGNDD_01847	CDS	393	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
APGBGNDD_01848	CDS	1626	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
APGBGNDD_01849	CDS	588				hypothetical protein
APGBGNDD_01850	CDS	255				hypothetical protein
APGBGNDD_01851	CDS	204				hypothetical protein
APGBGNDD_01852	CDS	162				hypothetical protein
APGBGNDD_01853	CDS	372				hypothetical protein
APGBGNDD_01854	CDS	426				hypothetical protein
APGBGNDD_01855	CDS	573				hypothetical protein
APGBGNDD_01856	CDS	537	nusG			Transcription termination/antitermination protein NusG
APGBGNDD_01857	CDS	177				hypothetical protein
APGBGNDD_01858	CDS	2196	pbpF		COG0744	Penicillin-binding protein 1F
APGBGNDD_01859	CDS	876				hypothetical protein
APGBGNDD_01860	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
APGBGNDD_01861	CDS	963				hypothetical protein
APGBGNDD_01862	CDS	402				hypothetical protein
APGBGNDD_01863	CDS	882		2.7.1.-	COG1597	Putative lipid kinase
APGBGNDD_01864	CDS	855				hypothetical protein
APGBGNDD_01865	CDS	759				hypothetical protein
APGBGNDD_01866	CDS	189				hypothetical protein
APGBGNDD_01867	CDS	567				hypothetical protein
APGBGNDD_01868	CDS	1557				hypothetical protein
APGBGNDD_01869	CDS	162				hypothetical protein
APGBGNDD_01870	CDS	2472	iga_2	3.4.24.13		Immunoglobulin A1 protease
APGBGNDD_01871	CDS	852	rbgA		COG1161	Ribosome biogenesis GTPase A
APGBGNDD_01872	CDS	780	rnhB	3.1.26.4	COG0164	Ribonuclease HII
APGBGNDD_01873	CDS	1551	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
APGBGNDD_01874	CDS	156				hypothetical protein
APGBGNDD_01875	CDS	1341				hypothetical protein
APGBGNDD_01876	CDS	738	agrA_1		COG3279	Accessory gene regulator protein A
APGBGNDD_01877	CDS	339				hypothetical protein
APGBGNDD_01878	CDS	330				hypothetical protein
APGBGNDD_01879	CDS	1050				hypothetical protein
APGBGNDD_01880	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
APGBGNDD_01881	CDS	411	hit		COG0537	Protein hit
APGBGNDD_01882	CDS	288				hypothetical protein
APGBGNDD_01883	CDS	711				hypothetical protein
APGBGNDD_01884	CDS	1692				hypothetical protein
APGBGNDD_01885	CDS	1011				hypothetical protein
APGBGNDD_01886	CDS	1068				hypothetical protein
APGBGNDD_01887	CDS	660				hypothetical protein
APGBGNDD_01888	CDS	807				hypothetical protein
APGBGNDD_01889	CDS	339				hypothetical protein
APGBGNDD_01890	CDS	2553				hypothetical protein
APGBGNDD_01891	CDS	1623	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
APGBGNDD_01892	tRNA	72				tRNA-Glu(ttc)
APGBGNDD_01893	rRNA	1542				16S ribosomal RNA
APGBGNDD_01894	tRNA	75				tRNA-Ala(tgc)
APGBGNDD_01895	rRNA	2897				23S ribosomal RNA
APGBGNDD_01896	rRNA	109				5S ribosomal RNA
APGBGNDD_01897	CDS	1287				hypothetical protein
APGBGNDD_01898	CDS	726				hypothetical protein
APGBGNDD_01899	CDS	720				hypothetical protein
APGBGNDD_01900	CDS	864				hypothetical protein
APGBGNDD_01901	CDS	249	hasB	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
APGBGNDD_01902	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
APGBGNDD_01903	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
APGBGNDD_01904	CDS	732	cpsB	3.1.3.48		Tyrosine-protein phosphatase CpsB
APGBGNDD_01905	CDS	1446				hypothetical protein
APGBGNDD_01906	CDS	1026	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
APGBGNDD_01907	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
APGBGNDD_01908	CDS	1008	yfhA		COG0609	putative siderophore transport system permease protein YfhA
APGBGNDD_01909	CDS	795	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
APGBGNDD_01910	CDS	834		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
APGBGNDD_01911	CDS	585				hypothetical protein
APGBGNDD_01912	CDS	696				hypothetical protein
APGBGNDD_01913	CDS	120				hypothetical protein
APGBGNDD_01914	CDS	1128	ykoD_3	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
APGBGNDD_01915	CDS	756	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
APGBGNDD_01916	CDS	558				hypothetical protein
APGBGNDD_01917	CDS	1392	yhdG		COG0531	putative amino acid permease YhdG
APGBGNDD_01918	CDS	126	comC1			Competence-stimulating peptide type 1
APGBGNDD_01919	tRNA	74				tRNA-Arg(tct)
APGBGNDD_01920	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
APGBGNDD_01921	CDS	1182	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
APGBGNDD_01922	CDS	444				Flavodoxin
APGBGNDD_01923	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
APGBGNDD_01924	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
APGBGNDD_01925	CDS	219				hypothetical protein
APGBGNDD_01926	CDS	252				IS630 family transposase ISSpn2
APGBGNDD_01927	CDS	534				hypothetical protein
APGBGNDD_01928	CDS	777	recX			Regulatory protein RecX
APGBGNDD_01929	CDS	1356	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
APGBGNDD_01930	tRNA	72				tRNA-Glu(ttc)
APGBGNDD_01931	CDS	2259	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
APGBGNDD_01932	CDS	231				hypothetical protein
APGBGNDD_01933	CDS	429		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
APGBGNDD_01934	CDS	303				hypothetical protein
APGBGNDD_01935	CDS	1740	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
APGBGNDD_01936	CDS	1173				hypothetical protein
APGBGNDD_01937	CDS	942				hypothetical protein
APGBGNDD_01938	CDS	1686				hypothetical protein
APGBGNDD_01939	CDS	285				hypothetical protein
APGBGNDD_01940	CDS	630				hypothetical protein
APGBGNDD_01941	CDS	543				hypothetical protein
APGBGNDD_01942	tRNA	74				tRNA-Asn(gtt)
APGBGNDD_01943	tRNA	72				tRNA-Glu(ttc)
APGBGNDD_01944	CDS	753	agrA_2		COG3279	Accessory gene regulator protein A
APGBGNDD_01945	CDS	1098				hypothetical protein
APGBGNDD_01946	CDS	1755				hypothetical protein
APGBGNDD_01947	CDS	789				hypothetical protein
APGBGNDD_01948	CDS	234				hypothetical protein
APGBGNDD_01949	CDS	375				hypothetical protein
APGBGNDD_01950	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
APGBGNDD_01951	CDS	147				hypothetical protein
APGBGNDD_01952	CDS	1038				hypothetical protein
APGBGNDD_01953	CDS	1404	ramC	2.7.-.-	COG0515	putative SapB synthase
APGBGNDD_01954	CDS	477				hypothetical protein
APGBGNDD_01955	CDS	687				hypothetical protein
APGBGNDD_01956	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
APGBGNDD_01957	CDS	672	yxdL_2		COG1136	ABC transporter ATP-binding protein YxdL
APGBGNDD_01958	CDS	246				hypothetical protein
APGBGNDD_01959	CDS	126				hypothetical protein
APGBGNDD_01960	CDS	354				hypothetical protein
APGBGNDD_01961	CDS	903				hypothetical protein
APGBGNDD_01962	CDS	894				hypothetical protein
APGBGNDD_01963	CDS	750				hypothetical protein
APGBGNDD_01964	CDS	246				hypothetical protein
APGBGNDD_01965	CDS	105				hypothetical protein
APGBGNDD_01966	CDS	444				IS66 family transposase ISEbi1
APGBGNDD_01967	CDS	918	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
APGBGNDD_01968	CDS	183				hypothetical protein
APGBGNDD_01969	CDS	522				ISL3 family transposase IS1167
APGBGNDD_01970	tRNA	74				tRNA-Asn(gtt)
APGBGNDD_01971	rRNA	109				5S ribosomal RNA
APGBGNDD_01972	CDS	954			COG2826	IS30 family transposase ISSpn8
APGBGNDD_01973	tRNA	73				tRNA-Val(tac)
APGBGNDD_01974	tRNA	73				tRNA-Gly(tcc)
APGBGNDD_01975	tRNA	76				tRNA-Ile(gat)
APGBGNDD_01976	tRNA	90				tRNA-Ser(tga)
APGBGNDD_01977	tRNA	74				tRNA-Met(cat)
APGBGNDD_01978	tRNA	73				tRNA-Phe(gaa)
APGBGNDD_01979	tRNA	83				tRNA-Tyr(gta)
APGBGNDD_01980	tRNA	73				tRNA-Trp(cca)
APGBGNDD_01981	tRNA	75				tRNA-His(gtg)
APGBGNDD_01982	tRNA	74				tRNA-Gln(ttg)
APGBGNDD_01983	tRNA	86				tRNA-Leu(caa)
APGBGNDD_01984	CDS	993				hypothetical protein
APGBGNDD_01985	CDS	237	pfbA		COG5434	Plasmin and fibronectin-binding protein A
APGBGNDD_01986	CDS	297				hypothetical protein
APGBGNDD_01987	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
APGBGNDD_01988	CDS	348				hypothetical protein
APGBGNDD_01989	CDS	285	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
APGBGNDD_01990	CDS	684	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
APGBGNDD_01991	CDS	480				hypothetical protein
APGBGNDD_01992	CDS	297				hypothetical protein
APGBGNDD_01993	CDS	354				IS630 family transposase ISSpn2
APGBGNDD_01994	CDS	258				ISL3 family transposase IS1167
APGBGNDD_01995	CDS	237				hypothetical protein
APGBGNDD_01996	CDS	267				IS630 family transposase ISSpn2
APGBGNDD_01997	CDS	315				hypothetical protein
APGBGNDD_01998	tRNA	72				tRNA-Glu(ttc)
APGBGNDD_01999	CDS	150				hypothetical protein
